id,restaurant_id,url,scraped_at,source,version,raw_snapshot_path
b4e218f4-f83a-4965-a938-0489144d5f96,9f558adf-f4ba-4a35-9711-e8b29ac6894a,https://www.pasqualejones.com/menu,2025-09-13T20:20:32Z,jsonld,1,snapshots/www.pasqualejones.com_320323993.html.gz
24de8f3f-3b94-4493-b005-c4681b7f691b,9f558adf-f4ba-4a35-9711-e8b29ac6894a,https://www.pasqualejones.com/menus,2025-09-13T20:20:32Z,jsonld,1,snapshots/www.pasqualejones.com_869167748.html.gz
40cca65d-0cac-4d22-bf9d-45c1bd80ebbb,f0cae922-a7b4-431a-9e00-0bfe4ee28eff,https://www.doscaminos.com/menu,2025-09-13T20:21:03Z,jsonld,1,snapshots/www.doscaminos.com_3115170867.html.gz
6d59a1b9-44e8-4d7e-a1c4-8e1366671489,85322a84-e396-42d9-bbe5-ae797932c9cf,https://www.lapecorabianca.com/menu,2025-09-13T20:21:14Z,jsonld,1,snapshots/www.lapecorabianca.com_2899819421.html.gz
27d689d7-5be5-4610-95c3-626f35337a99,4f05aa57-3421-4965-bd57-7150d3ddf83b,https://www.rubyscafe.com/menu,2025-09-13T20:21:26Z,jsonld,1,snapshots/www.rubyscafe.com_3596915524.html.gz
3d811959-9366-4472-ab94-84e995acbb96,4f05aa57-3421-4965-bd57-7150d3ddf83b,https://www.rubyscafe.com/menus,2025-09-13T20:21:27Z,jsonld,1,snapshots/www.rubyscafe.com_3599168.html.gz
c857fded-b887-42d2-b207-721701766ba0,8be0b117-71a3-4d4c-a441-cc82d41ad24d,https://www.barmoga.com/menu,2025-09-13T20:21:59Z,jsonld,1,snapshots/www.barmoga.com_1930463439.html.gz
3c8d4649-609a-498d-8568-c4ae71b91de9,8be0b117-71a3-4d4c-a441-cc82d41ad24d,https://www.barmoga.com/menus,2025-09-13T20:22:00Z,jsonld,1,snapshots/www.barmoga.com_1930463439.html.gz
92a6b2dc-ca14-49fc-ac66-057507355edf,3e3e6735-4dc0-4af0-bc55-582b9cf443da,https://blackburger.co/menu,2025-09-13T20:22:31Z,generic,1,snapshots/blackburger.co_650428849.html.gz
6b870783-2161-4c4c-bbff-b723d5580a61,3e3e6735-4dc0-4af0-bc55-582b9cf443da,https://blackburger.co/menu/,2025-09-13T20:22:31Z,generic,1,snapshots/blackburger.co_650428849.html.gz
df89bf9d-e9c5-4fcf-91d4-37a67368b030,79132008-9db9-4a40-919a-7ecba0929731,https://www.pepolino.com#menu,2025-09-13T20:27:55Z,generic,1,snapshots/www.pepolino.com_240331470.html.gz
d21e549d-4ab4-4d6f-a752-6bcd94091de3,79132008-9db9-4a40-919a-7ecba0929731,https://www.pepolino.com#order-online,2025-09-13T20:27:56Z,generic,1,snapshots/www.pepolino.com_2894628241.html.gz
131bf47f-450b-4141-a485-08f4e56dccaa,48015b26-d7f5-4a3d-89e3-dd9cfb50c468,https://www.emmettsnyc.com/menu,2025-09-13T20:27:58Z,jsonld,1,snapshots/www.emmettsnyc.com_3918393813.html.gz
4e7ce562-96bb-42f4-b647-983b7baf85bb,9f558adf-f4ba-4a35-9711-e8b29ac6894a,https://www.pasqualejones.com/menu,2025-09-13T20:28:11Z,jsonld,1,snapshots/www.pasqualejones.com_1955911135.html.gz
493c538e-c9a0-4a21-b41a-d932514111d4,9f558adf-f4ba-4a35-9711-e8b29ac6894a,https://www.pasqualejones.com/menus,2025-09-13T20:28:11Z,jsonld,1,snapshots/www.pasqualejones.com_2723145103.html.gz
ef5d6370-6396-41b0-8f37-054abaf1b32a,f0cae922-a7b4-431a-9e00-0bfe4ee28eff,https://www.doscaminos.com/menu,2025-09-13T20:28:38Z,jsonld,1,snapshots/www.doscaminos.com_1712567070.html.gz
9342e879-b3e6-4b00-a1b9-25e6b9c861e6,85322a84-e396-42d9-bbe5-ae797932c9cf,https://www.lapecorabianca.com/menu,2025-09-13T20:28:49Z,jsonld,1,snapshots/www.lapecorabianca.com_3877677979.html.gz
02f23349-4885-4b5e-91d0-92a156380d28,4f05aa57-3421-4965-bd57-7150d3ddf83b,https://www.rubyscafe.com/menu,2025-09-13T20:29:03Z,jsonld,1,snapshots/www.rubyscafe.com_1103554241.html.gz
7b646ef8-d3e3-49f2-a790-8e85ba0a3c7f,4f05aa57-3421-4965-bd57-7150d3ddf83b,https://www.rubyscafe.com/menus,2025-09-13T20:29:03Z,jsonld,1,snapshots/www.rubyscafe.com_1623057606.html.gz
026772f1-ac28-4326-9b13-6e471e1cbb80,8be0b117-71a3-4d4c-a441-cc82d41ad24d,https://www.barmoga.com/menu,2025-09-13T20:29:35Z,jsonld,1,snapshots/www.barmoga.com_990979127.html.gz
84e5b280-2f76-4f49-82f1-ee2bb12ad1a4,8be0b117-71a3-4d4c-a441-cc82d41ad24d,https://www.barmoga.com/menus,2025-09-13T20:29:36Z,jsonld,1,snapshots/www.barmoga.com_990979127.html.gz
0c502d16-aa93-4515-8336-dba78bed529a,3e3e6735-4dc0-4af0-bc55-582b9cf443da,https://blackburger.co/menu,2025-09-13T20:30:34Z,generic,1,snapshots/blackburger.co_1395555706.html.gz
c52f5508-d341-40b4-9903-e6209de3a1e7,3e3e6735-4dc0-4af0-bc55-582b9cf443da,https://blackburger.co/menu/,2025-09-13T20:30:34Z,generic,1,snapshots/blackburger.co_1395555706.html.gz
d3d32a8d-a08e-4454-be83-790fcbf24d08,79132008-9db9-4a40-919a-7ecba0929731,https://www.pepolino.com#menu,2025-09-13T20:34:12Z,generic,1,snapshots/www.pepolino.com_1963673695.html.gz
948f063e-1644-4d1a-911f-ab50d95cb898,79132008-9db9-4a40-919a-7ecba0929731,https://www.pepolino.com#order-online,2025-09-13T20:34:12Z,generic,1,snapshots/www.pepolino.com_3843238465.html.gz
e0e8913b-87d5-4903-a583-cc5069091186,48015b26-d7f5-4a3d-89e3-dd9cfb50c468,https://www.emmettsnyc.com/menu,2025-09-13T20:34:13Z,jsonld,1,snapshots/www.emmettsnyc.com_835639119.html.gz
154bc74f-01d3-4b28-9d22-eaf05ce8fd37,48015b26-d7f5-4a3d-89e3-dd9cfb50c468,https://www.emmettsnyc.com/menus,2025-09-13T20:34:14Z,jsonld,1,snapshots/www.emmettsnyc.com_2227131563.html.gz
60898650-4f99-4177-998e-65ec338f140b,4386b682-0032-4d6c-b4a3-25be930877c2,https://www.mikakusushiny.com/menus,2025-09-13T20:34:38Z,generic,1,snapshots/www.mikakusushiny.com_438895389.html.gz
e27f379b-9322-4e46-b1bc-e14f2f452be1,05cca546-cf8b-4709-bf33-1a01d6071cd5,https://19cleveland.com/lunch,2025-09-13T20:34:59Z,generic,1,snapshots/19cleveland.com_4047134896.html.gz
2793f2cf-4d56-4c51-aaad-5be6bb81b3e6,05cca546-cf8b-4709-bf33-1a01d6071cd5,https://19cleveland.com/dinner,2025-09-13T20:35:00Z,generic,1,snapshots/19cleveland.com_2221172101.html.gz
3ac70014-41bf-423b-9622-789df6598640,42ed9dc1-985a-4fca-b25f-0a00b3cbbb5e,https://jerrellsbetrbrgr.com/index.html#menu,2025-09-13T20:35:39Z,generic,1,snapshots/jerrellsbetrbrgr.com_872421780.html.gz
635cdf25-ca5b-44fc-a270-2309c73ea726,97c285a4-ae8c-4403-8893-3cc21c956e07,https://www.misslilys.com/menu,2025-09-13T20:35:40Z,jsonld,1,snapshots/www.misslilys.com_1427768137.html.gz
eeefb19d-a99e-408f-8efc-99ffbf356d64,a6fe255d-56d9-4eda-bfb6-7de663f8ceb0,https://sartianos.com/menu,2025-09-13T20:35:43Z,jsonld,1,snapshots/sartianos.com_862741051.html.gz
29cce0b6-fbfa-4371-a309-8cc04342140f,af7a34da-069e-4fd0-b2d6-c53004a63ba7,https://boqueriarestaurant.com/menu,2025-09-13T20:36:13Z,generic,1,snapshots/boqueriarestaurant.com_3782039527.html.gz
e45c7f13-ca28-4755-b0f3-afd8fb29faee,af7a34da-069e-4fd0-b2d6-c53004a63ba7,https://boqueriarestaurant.com/lunch,2025-09-13T20:36:31Z,generic,1,snapshots/boqueriarestaurant.com_3522212584.html.gz
fb71f63f-fd11-487c-be8d-8488374de5e3,fc3e77b1-22a4-400b-a9c6-ce8991e7aef8,https://nolitapizzanyc.com/menu,2025-09-13T20:37:12Z,generic,1,snapshots/nolitapizzanyc.com_1502501322.html.gz
1cf0b713-015c-4b47-b7fe-245015e784d2,fc3e77b1-22a4-400b-a9c6-ce8991e7aef8,https://nolitapizzanyc.com/cart/menu/,2025-09-13T20:37:15Z,generic,1,snapshots/nolitapizzanyc.com_1502501322.html.gz
997e49b1-a908-4666-99a4-234b41bfd9bf,1b952e85-73ff-4615-8927-3c68fb93e6ce,https://stonestreetcoffee.com/pages/coffee-shop,2025-09-13T20:37:24Z,generic,1,snapshots/stonestreetcoffee.com_214682689.html.gz
346ae24b-fcc5-4c73-b247-cc144384d56e,d3514c74-f3ce-4fe1-8487-d04532e0e2fd,https://lupeskitchen.com/new-york-soho-lupe-s-east-la-kitchen-food-menu,2025-09-13T20:37:29Z,generic,1,snapshots/lupeskitchen.com_3681383528.html.gz
fe2c625a-1f6c-4ee8-8d4f-733dbc4c7f77,48051109-76e8-4424-964b-5154438e594e,https://taimfalafel.com/menu,2025-09-13T20:37:34Z,generic,1,snapshots/taimfalafel.com_3836905900.html.gz
1e8375cf-599f-4179-a75d-0e498cb83e56,df7c8326-36f3-413c-bf32-4a5ff6e0b2f6,https://peperossotogo.com/menu,2025-09-13T20:38:11Z,generic,1,snapshots/peperossotogo.com_4117024602.html.gz
22d0f258-4e0f-4b0c-b17d-b0562be562a9,df7c8326-36f3-413c-bf32-4a5ff6e0b2f6,https://peperossotogo.com#menu,2025-09-13T20:38:12Z,generic,1,snapshots/peperossotogo.com_4181297664.html.gz
a579c0a2-adba-459b-a91f-dba6efee52e6,6e221948-7ad0-4065-b4af-4089e8e4a1a7,https://cafeclementine.com/sample-page/,2025-09-13T20:38:22Z,generic,1,snapshots/cafeclementine.com_3885908637.html.gz
18594bda-83d7-4a05-a2ce-ac22ae40ac9e,19792317-0d9c-41be-90fe-7890c954b889,https://www.lurefishbar.com/menu,2025-09-13T20:38:31Z,jsonld,1,snapshots/www.lurefishbar.com_3769339950.html.gz
c5f6adf8-c6d0-44ca-abf5-e1b3412eec44,07341cd7-c78f-48ba-a03c-b2dfac072408,https://www.juicegeneration.com/menu,2025-09-13T20:41:17Z,generic,1,snapshots/www.juicegeneration.com_263157141.html.gz
194b9a0e-042b-4b4e-b35b-1ca8380c348d,07341cd7-c78f-48ba-a03c-b2dfac072408,https://www.juicegeneration.com/locations?location_id=4&tab=allitems#store.menu,2025-09-13T20:41:17Z,generic,1,snapshots/www.juicegeneration.com_1467449227.html.gz
1d60d200-48a5-4b98-9da6-7c708f62a5b0,58d2bd30-7f86-4903-b325-7631987c34b1,https://westvillenyc.com/lunch,2025-09-13T20:41:25Z,generic,1,snapshots/westvillenyc.com_2743647839.html.gz
0446db5a-f291-4e64-a88f-7fbabb45b0c0,2f8214b5-5603-4aa4-b68f-5c8287f8ea3e,https://www.pepsongrand.com/menu,2025-09-13T20:41:37Z,generic,1,snapshots/www.pepsongrand.com_3814921769.html.gz
4e78ef00-f541-4e30-89e8-5567555cbf6a,2f8214b5-5603-4aa4-b68f-5c8287f8ea3e,https://www.pepsongrand.com/menu/,2025-09-13T20:41:37Z,generic,1,snapshots/www.pepsongrand.com_3814921769.html.gz
8c3f3162-1d5f-4c5d-9853-57dbd4c002b7,a70bf9db-0a02-4e53-b40b-4e05f058815f,https://sevengramscaffe.com/pages/faq,2025-09-13T20:41:42Z,generic,1,snapshots/sevengramscaffe.com_3986573813.html.gz
8caf706f-4402-4b2b-93f8-46195b001ebc,9c95686f-7d9c-4d9b-b7bd-f73218e3293b,https://www.pinchchinese.com/menu,2025-09-13T20:41:53Z,generic,1,snapshots/www.pinchchinese.com_931132543.html.gz
79e25934-9b55-41ad-a922-2bebbe5bfd2d,9c95686f-7d9c-4d9b-b7bd-f73218e3293b,https://www.pinchchinese.com/#menu,2025-09-13T20:41:53Z,generic,1,snapshots/www.pinchchinese.com_4259454619.html.gz
3411302b-b637-426a-a39e-4587c998dbd4,36f33c90-7cf2-4042-9a89-62dd5b39858f,https://yayatea.com/menu,2025-09-13T20:42:07Z,generic,1,snapshots/yayatea.com_1184121937.html.gz
67e5ac59-0fa3-4c06-bfe6-b83cd81e6f8d,e5a91858-233e-4a16-ad36-58e3eb4c9a9d,https://danicoristorante.com/lunch,2025-09-13T20:42:34Z,generic,1,snapshots/danicoristorante.com_818668076.html.gz
60c169b2-64d8-49c1-9a30-b8f27ce0b299,e5a91858-233e-4a16-ad36-58e3eb4c9a9d,https://danicoristorante.com/dinner,2025-09-13T20:42:38Z,generic,1,snapshots/danicoristorante.com_1941115758.html.gz
3914da1b-590d-49cf-9b99-c0dc021c4858,f80d49ad-e626-4e6d-ae81-5031fd20f231,https://makimaki.nyc/,2025-09-13T20:43:35Z,generic,1,snapshots/makimaki.nyc_615375782.html.gz
a7b59217-def7-41a9-87ce-9b3a19bd7585,5f40a971-4bdc-4f98-b122-5f2b0ec87ce9,https://despananyc.com/collections/prepared-foods,2025-09-13T20:44:14Z,generic,1,snapshots/despananyc.com_3017524639.html.gz
09e441ec-2ae8-4730-8246-545b3da32923,5f40a971-4bdc-4f98-b122-5f2b0ec87ce9,https://despananyc.com/collections/tinned-specialties,2025-09-13T20:44:14Z,generic,1,snapshots/despananyc.com_638674653.html.gz
d7f6f9e5-5da5-4965-92d6-e4bb70889963,e5c291ec-6ae8-4821-81ef-ea19a1666953,https://www.150freshpizza.com/menu,2025-09-13T20:45:12Z,generic,1,snapshots/www.150freshpizza.com_3950128300.html.gz
7b360fe8-63a9-4f81-aba9-475a31be5437,83bed9df-700b-4c10-8bd3-9670331c6855,https://www.mamonyc.com/menus-1,2025-09-13T20:45:23Z,cms,1,snapshots/www.mamonyc.com_2553561294.html.gz
4e60871f-9673-4cd7-a4d8-149f4cb83d83,eca05182-bd4b-448a-9c20-df3cdd05be04,https://www.mishkasoho.com/lunch,2025-09-13T20:45:26Z,generic,1,snapshots/www.mishkasoho.com_265560147.html.gz
a2176427-6cce-421c-b4df-ef8ff8224df2,ff57d2dd-5bed-4a1a-b60d-ffe3394e83b2,https://lostacosny.com/#locations,2025-09-13T20:45:54Z,generic,1,snapshots/lostacosny.com_1319617.html.gz
c0e93eb4-b718-419b-8db1-19712ee2c425,47908549-decd-4d55-8210-6a91f23dd245,https://www.ilcorallotrattoria.com/menus,2025-09-13T20:46:17Z,generic,1,snapshots/www.ilcorallotrattoria.com_2034916721.html.gz
e2d044c5-6cdb-45b2-8bf6-8db7b5f1ca97,5dba13f0-f937-4240-8f2b-1539ad33abd0,https://www.eataly.com/us_en/nationwide-shipping/pantry/canned-seafood,2025-09-13T20:46:32Z,generic,1,snapshots/www.eataly.com_1968296659.html.gz
ea7918cb-673a-4bf9-8b9a-0e26cd54451e,bbf51845-0852-4519-b7d4-4719619f7f13,https://www.butler-nyc.com/menu,2025-09-13T20:46:51Z,cms,1,snapshots/www.butler-nyc.com_2933849434.html.gz
020e88f8-b5ae-476f-bd54-1a1c91e587d2,bbf51845-0852-4519-b7d4-4719619f7f13,https://www.butler-nyc.com/#menu-section,2025-09-13T20:46:52Z,cms,1,snapshots/www.butler-nyc.com_806849307.html.gz
5d031d53-790f-4a2f-8239-1f684860fdf4,2aa89a79-6028-40f5-a769-33122d7a2fbb,https://www.vestrynyc.com/menu,2025-09-13T20:47:03Z,generic,1,snapshots/www.vestrynyc.com_4276964173.html.gz
bbe5879b-b95e-409d-9b61-abbea90217fe,2aa89a79-6028-40f5-a769-33122d7a2fbb,https://www.vestrynyc.com/menus,2025-09-13T20:47:03Z,generic,1,snapshots/www.vestrynyc.com_4276964173.html.gz
bbf397e3-5801-4e8f-95f7-8b91ebf11093,244cffbb-6318-4262-ac27-b932ce06081b,https://hamburgeramerica.com/menu,2025-09-13T20:47:05Z,jsonld,1,snapshots/hamburgeramerica.com_3026103302.html.gz
9dbea9fc-7585-40ff-8767-feb841167ccb,244cffbb-6318-4262-ac27-b932ce06081b,https://hamburgeramerica.com/menus,2025-09-13T20:47:06Z,jsonld,1,snapshots/hamburgeramerica.com_923739407.html.gz
282a9caf-9daf-4ca7-bc01-7b842d8c271b,1b0991d5-7a16-4cee-a415-9bb2eb833710,https://www.sohodinernyc.com/#menu,2025-09-13T20:47:15Z,generic,1,snapshots/www.sohodinernyc.com_2877729713.html.gz
9978ff60-b350-4062-8f9e-8271a1a90f67,f05d4a00-a104-4b19-9233-965196bbb031,https://www.nomosoho.com/menu,2025-09-13T20:47:33Z,generic,1,snapshots/www.nomosoho.com_4262243174.html.gz
cac6f256-4f49-4dfb-b11b-ee648c4d4ba7,82198774-1a94-4e51-ade5-39ebe33e185a,https://pibakerie.com/menu,2025-09-13T20:47:55Z,generic,1,snapshots/pibakerie.com_2142211416.html.gz
e9a1056f-a2d2-4678-9f16-e7a14c954760,82198774-1a94-4e51-ade5-39ebe33e185a,https://pibakerie.com/menu/,2025-09-13T20:47:57Z,generic,1,snapshots/pibakerie.com_2166005893.html.gz
43c77109-ee98-4456-8b67-3e20897336a7,9f558adf-f4ba-4a35-9711-e8b29ac6894a,https://www.pasqualejones.com/menu,2025-09-13T20:55:58Z,jsonld,1,snapshots/www.pasqualejones.com_836291284.html.gz
772219c8-2889-4ca2-a3b5-9589f9ecc4c9,9f558adf-f4ba-4a35-9711-e8b29ac6894a,https://www.pasqualejones.com/menus,2025-09-13T20:55:59Z,jsonld,1,snapshots/www.pasqualejones.com_3492487276.html.gz
28dd49d1-d3d8-463e-8e1b-404794784a69,f0cae922-a7b4-431a-9e00-0bfe4ee28eff,https://www.doscaminos.com/menu,2025-09-13T20:56:25Z,jsonld,1,snapshots/www.doscaminos.com_46788400.html.gz
42c1b9f8-40b9-45a2-8980-a2ecfd3b920d,85322a84-e396-42d9-bbe5-ae797932c9cf,https://www.lapecorabianca.com/menu,2025-09-13T20:56:36Z,jsonld,1,snapshots/www.lapecorabianca.com_1472930515.html.gz
40244d87-f8f9-4728-8cd2-47e7473775ed,4f05aa57-3421-4965-bd57-7150d3ddf83b,https://www.rubyscafe.com/menu,2025-09-13T20:56:48Z,jsonld,1,snapshots/www.rubyscafe.com_1828776956.html.gz
b4e2c1fa-32b1-44ca-9c11-ef5ffbe4326c,4f05aa57-3421-4965-bd57-7150d3ddf83b,https://www.rubyscafe.com/menus,2025-09-13T20:56:49Z,jsonld,1,snapshots/www.rubyscafe.com_2273599700.html.gz
a10be9e0-ee59-4c77-9d2a-c64e9f34f6d3,8be0b117-71a3-4d4c-a441-cc82d41ad24d,https://www.barmoga.com/menu,2025-09-13T20:57:16Z,jsonld,1,snapshots/www.barmoga.com_1624435701.html.gz
c311d1a0-17a0-430a-838d-7cc81ff12f13,8be0b117-71a3-4d4c-a441-cc82d41ad24d,https://www.barmoga.com/menus,2025-09-13T20:57:17Z,jsonld,1,snapshots/www.barmoga.com_1624435701.html.gz
f9ed1780-1705-47b3-8c8e-2e5ce17487d6,3e3e6735-4dc0-4af0-bc55-582b9cf443da,https://blackburger.co/menu,2025-09-13T20:57:52Z,generic,1,snapshots/blackburger.co_2784894041.html.gz
80ccb43f-0345-4b2e-b2bd-74d3419da1e1,3e3e6735-4dc0-4af0-bc55-582b9cf443da,https://blackburger.co/menu/,2025-09-13T20:57:52Z,generic,1,snapshots/blackburger.co_2784894041.html.gz
935a91a2-5acb-4c18-9ce4-5dd44200f5fd,79132008-9db9-4a40-919a-7ecba0929731,https://www.pepolino.com#menu,2025-09-13T21:01:08Z,generic,1,snapshots/www.pepolino.com_645417120.html.gz
9a0b0b80-af2b-40e2-bb15-4c135fc2595b,79132008-9db9-4a40-919a-7ecba0929731,https://www.pepolino.com#order-online,2025-09-13T21:01:08Z,generic,1,snapshots/www.pepolino.com_17068688.html.gz
1a548f04-2a54-48f3-9480-82ff86442060,48015b26-d7f5-4a3d-89e3-dd9cfb50c468,https://www.emmettsnyc.com/menu,2025-09-13T21:01:09Z,jsonld,1,snapshots/www.emmettsnyc.com_2925245342.html.gz
c9be8a38-8b55-4666-bb83-8a6c80f2b242,48015b26-d7f5-4a3d-89e3-dd9cfb50c468,https://www.emmettsnyc.com/menus,2025-09-13T21:01:10Z,jsonld,1,snapshots/www.emmettsnyc.com_3729307844.html.gz
8c155ec7-c552-4ab2-a87d-97aad4f4966c,4386b682-0032-4d6c-b4a3-25be930877c2,https://www.mikakusushiny.com/menus,2025-09-13T21:01:24Z,generic,1,snapshots/www.mikakusushiny.com_1041164250.html.gz
6a591ea5-9d24-47ff-afea-f13704ac8ee6,05cca546-cf8b-4709-bf33-1a01d6071cd5,https://19cleveland.com/lunch,2025-09-13T21:01:34Z,generic,1,snapshots/19cleveland.com_3663826976.html.gz
7d4c0064-127c-41ab-84f5-9d151e526e3d,05cca546-cf8b-4709-bf33-1a01d6071cd5,https://19cleveland.com/dinner,2025-09-13T21:01:35Z,generic,1,snapshots/19cleveland.com_1921979653.html.gz
fcb01174-bb52-4413-ad5f-809888901057,42ed9dc1-985a-4fca-b25f-0a00b3cbbb5e,https://jerrellsbetrbrgr.com/index.html#menu,2025-09-13T21:02:10Z,generic,1,snapshots/jerrellsbetrbrgr.com_2790563533.html.gz
c376766f-521a-4297-8614-1c78b3224688,97c285a4-ae8c-4403-8893-3cc21c956e07,https://www.misslilys.com/menu,2025-09-13T21:02:11Z,jsonld,1,snapshots/www.misslilys.com_920524452.html.gz
a8cb3a1d-4fd6-4236-a895-f4f46f1da570,a6fe255d-56d9-4eda-bfb6-7de663f8ceb0,https://sartianos.com/menu,2025-09-13T21:02:13Z,jsonld,1,snapshots/sartianos.com_3660014804.html.gz
c8038013-ce9d-4639-98c6-9f3a4dbba7b5,af7a34da-069e-4fd0-b2d6-c53004a63ba7,https://boqueriarestaurant.com/menu,2025-09-13T21:02:41Z,generic,1,snapshots/boqueriarestaurant.com_2941792489.html.gz
883464f8-0e97-474b-81ea-5a1bbdcb798b,af7a34da-069e-4fd0-b2d6-c53004a63ba7,https://boqueriarestaurant.com/lunch,2025-09-13T21:02:41Z,generic,1,snapshots/boqueriarestaurant.com_2608601681.html.gz
a8bc2b83-01a4-4805-941d-ccf19b17fa93,fc3e77b1-22a4-400b-a9c6-ce8991e7aef8,https://nolitapizzanyc.com/menu,2025-09-13T21:03:16Z,generic,1,snapshots/nolitapizzanyc.com_1100172581.html.gz
e5cc12d2-1e98-481f-9927-a9dd68561046,fc3e77b1-22a4-400b-a9c6-ce8991e7aef8,https://nolitapizzanyc.com/cart/menu/,2025-09-13T21:03:18Z,generic,1,snapshots/nolitapizzanyc.com_1100172581.html.gz
30b9d882-73fa-40d5-adb5-c2ee42519a2f,1b952e85-73ff-4615-8927-3c68fb93e6ce,https://stonestreetcoffee.com/pages/coffee-shop,2025-09-13T21:03:27Z,generic,1,snapshots/stonestreetcoffee.com_172619732.html.gz
7514d44d-d99d-4ab7-85b6-4da6d8cbb533,d3514c74-f3ce-4fe1-8487-d04532e0e2fd,https://lupeskitchen.com/new-york-soho-lupe-s-east-la-kitchen-food-menu,2025-09-13T21:03:32Z,generic,1,snapshots/lupeskitchen.com_2541595664.html.gz
8f294179-37d5-4a81-9076-0014e222ac0c,48051109-76e8-4424-964b-5154438e594e,https://taimfalafel.com/menu,2025-09-13T21:03:37Z,generic,1,snapshots/taimfalafel.com_1915204871.html.gz
15716355-9f84-40c9-92c7-3bf29ab7c439,df7c8326-36f3-413c-bf32-4a5ff6e0b2f6,https://peperossotogo.com/menu,2025-09-13T21:04:16Z,generic,1,snapshots/peperossotogo.com_1697426320.html.gz
ce1ae77c-1cbe-49b9-8074-8364dfca135e,df7c8326-36f3-413c-bf32-4a5ff6e0b2f6,https://peperossotogo.com#menu,2025-09-13T21:04:17Z,generic,1,snapshots/peperossotogo.com_2297753874.html.gz
9de07d60-b0e1-4a8b-bb43-208191816244,6e221948-7ad0-4065-b4af-4089e8e4a1a7,https://cafeclementine.com/sample-page/,2025-09-13T21:04:26Z,generic,1,snapshots/cafeclementine.com_2209128260.html.gz
109268a5-6f25-4372-8274-8d50750fafd6,19792317-0d9c-41be-90fe-7890c954b889,https://www.lurefishbar.com/menu,2025-09-13T21:04:34Z,jsonld,1,snapshots/www.lurefishbar.com_3588813902.html.gz
1d874712-6195-4bdb-a130-c7cf22106f27,07341cd7-c78f-48ba-a03c-b2dfac072408,https://www.juicegeneration.com/menu,2025-09-13T21:07:21Z,generic,1,snapshots/www.juicegeneration.com_2405612799.html.gz
6d256569-ea78-44fb-a7bd-56ce543ec2c2,07341cd7-c78f-48ba-a03c-b2dfac072408,https://www.juicegeneration.com/locations?location_id=4&tab=allitems#store.menu,2025-09-13T21:07:21Z,generic,1,snapshots/www.juicegeneration.com_2401232186.html.gz
e3a3cfb8-ea0a-42e8-ab26-9652fe9c8fdc,58d2bd30-7f86-4903-b325-7631987c34b1,https://westvillenyc.com/lunch,2025-09-13T21:07:29Z,generic,1,snapshots/westvillenyc.com_633987176.html.gz
9438006c-cc14-4749-bf65-1bc235cbb586,2f8214b5-5603-4aa4-b68f-5c8287f8ea3e,https://www.pepsongrand.com/menu,2025-09-13T21:07:42Z,generic,1,snapshots/www.pepsongrand.com_53045865.html.gz
b6ed20ae-fe55-44ab-b728-d6dc7ffd350a,2f8214b5-5603-4aa4-b68f-5c8287f8ea3e,https://www.pepsongrand.com/menu/,2025-09-13T21:07:42Z,generic,1,snapshots/www.pepsongrand.com_53045865.html.gz
2a1eadfb-31b0-46f0-84c4-ca213a8831a0,a70bf9db-0a02-4e53-b40b-4e05f058815f,https://sevengramscaffe.com/pages/faq,2025-09-13T21:07:47Z,generic,1,snapshots/sevengramscaffe.com_3160761578.html.gz
